molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL2418205,Fc1cccc(-c2nc3ccc(N4CCCCC4)nc3o2)c1,270.0,active
CHEMBL2418208,Clc1cccc(-c2nc3ccc(N4CCCCC4)nc3o2)c1,38400.0,inactive
CHEMBL2418206,Fc1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,10100.0,inactive
CHEMBL3943071,Brc1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,96.0,active
CHEMBL3901640,COc1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,1520.0,intermediate
CHEMBL3969283,c1ccc(CNc2ccc3nc(-c4ccccc4)sc3n2)cc1,1900000.0,inactive
CHEMBL2418201,CN(Cc1ccccc1)c1ccc2nc(-c3ccccc3)oc2n1,52000000.0,inactive
CHEMBL3899811,CN(Cc1ccccc1)c1ccc2nc(-c3cccc(Cl)c3)oc2n1,68200.0,inactive
CHEMBL3982296,CN(Cc1ccccc1)c1ccc2nc(-c3ccc(Cl)cc3)oc2n1,5080.0,intermediate
CHEMBL3908858,CNc1ccc2nc(-c3ccccc3)sc2n1,15700.0,inactive
CHEMBL3954605,CNc1ccc2nc(-c3cccc(F)c3)oc2n1,9860.0,intermediate
CHEMBL3983249,CNc1ccc2nc(-c3cccc(Cl)c3)oc2n1,2990.0,intermediate
CHEMBL3925023,CNc1ccc2nc(-c3ccc(Cl)cc3)oc2n1,3020.0,intermediate
CHEMBL2418199,c1ccc(-c2nc3ccc(NC4CCCCC4)nc3o2)cc1,8720.0,intermediate
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,9700.0,intermediate
CHEMBL3926080,NC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1,44170.0,inactive
CHEMBL3926080,NC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1,100000.0,inactive
CHEMBL3926080,NC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1,100000.0,inactive
CHEMBL3906257,NC1CCC(N[C@@H]2C[C@H]2c2ccccc2)CC1,100000.0,inactive
CHEMBL3781751,N[C@H]1CC[C@H](N[C@@H]2C[C@H]2c2ccccc2)CC1,100000.0,inactive
CHEMBL3967071,NC1CCC(N[C@H]2C[C@@H]2c2cncs2)CC1,100000.0,inactive
CHEMBL4113677,NC1CCC(N[C@H]2C[C@@H]2c2cccnc2)CC1,100000.0,inactive
CHEMBL4115421,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1,10070.0,inactive
CHEMBL4113904,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,1840.0,intermediate
CHEMBL4113794,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3ccccc3)cc2)CC1,980.0,active
CHEMBL4111997,OC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1,6800.0,intermediate
CHEMBL4113760,NC(=O)C1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1,2500.0,intermediate
CHEMBL4110167,CC(=O)NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1,2450.0,intermediate
CHEMBL4115532,CS(=O)(=O)NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1,2230.0,intermediate
CHEMBL4107618,N[C@@H]1CCN(C2CCC(N[C@H]3C[C@@H]3c3ccccc3)CC2)C1,100000.0,inactive
CHEMBL4113798,CC1(N)CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1,100000.0,inactive
CHEMBL4110912,NCC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1,100000.0,inactive
CHEMBL4107247,NC1CCCC(N[C@H]2C[C@@H]2c2ccccc2)C1,100000.0,inactive
CHEMBL4113453,NC1CC(N[C@H]2C[C@@H]2c2ccccc2)C1,100000.0,inactive
CHEMBL4113884,NC1CC(N[C@H]2C[C@@H]2c2ccccc2)c2ccccc21,59090.0,inactive
CHEMBL4115673,NC1CCC(N[C@@H]2C[C@@H]2c2ccccc2)CC1,1360.0,intermediate
CHEMBL4114538,CNC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1,100000.0,inactive
CHEMBL4106910,CC(C)(C)OC(=O)NC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1,46360.0,inactive
CHEMBL4110798,CCNC(=O)NC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1,100000.0,inactive
CHEMBL4107327,c1ccc([C@H]2C[C@@H]2NC2CCC(N3CCOCC3)CC2)cc1,100000.0,inactive
CHEMBL4106824,NC1CCC(N[C@H]2C[C@@H]2c2ccc(Br)cc2)CC1,100000.0,inactive
CHEMBL3934542,Cc1ccccc1C1CC1NC1CCC(N)CC1,100000.0,inactive
CHEMBL3922755,NC1CCC(NC2CC2c2ccc(C(F)(F)F)cc2)CC1,7560.0,intermediate
CHEMBL3946518,COc1ccc(C2CC2NC2CCC(N)CC2)cc1,100000.0,inactive
CHEMBL3965630,NC1CCC(NC2CC2c2ccc(O)cc2)CC1,100000.0,inactive
CHEMBL3948048,NC1CCC(NC2CC2c2ccccc2F)CC1,100000.0,inactive
CHEMBL3963765,NC1CCC(NC2CC2c2ccc(F)c(F)c2)CC1,100000.0,inactive
CHEMBL3921314,NC1CCC(NC2CC2c2ccc3ccccc3c2)CC1,50000.0,inactive
CHEMBL3955397,CC1(c2ccccc2)CC1NC1CCC(N)CC1,50000.0,inactive
CHEMBL4111141,N[C@@H]1CCN(C2CCC(N[C@H]3C[C@@H]3c3ccc(-c4cccc(C(F)(F)F)c4)cc3)CC2)C1,6500.0,intermediate
CHEMBL4114950,N[C@H]1CC[C@@H](N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,2270.0,intermediate
CHEMBL4107028,N[C@H]1CC[C@H](N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,6650.0,intermediate
CHEMBL3965283,N[C@H]1CC[C@@H](N[C@@H]2C[C@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,2410.0,intermediate
CHEMBL3920987,N[C@H]1CC[C@H](N[C@@H]2C[C@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,10560.0,inactive
CHEMBL4110665,NC1CCC(N[C@H]2C[C@@H]2c2ccc(C3CC3)cc2)CC1,18350.0,inactive
CHEMBL4110837,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccnc3)cc2)CC1,100000.0,inactive
CHEMBL4112191,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3ccc4cn[nH]c4c3)cc2)CC1,8480.0,intermediate
CHEMBL4114926,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3ccn[nH]3)cc2)CC1,100000.0,inactive
CHEMBL3900398,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(O)c3)s2)CC1,2040.0,intermediate
CHEMBL3937352,NC1CCC(N[C@H]2C[C@@H]2c2cnc(-c3cccc(O)c3)s2)CC1,3230.0,intermediate
CHEMBL4113126,COc1cc(C#N)cc(-c2ccc([C@H]3C[C@@H]3NC3CCC(N)CC3)cn2)c1,100000.0,inactive
CHEMBL4110561,Cc1ccc(-c2ccc([C@H]3C[C@@H]3NC3CCC(N)CC3)cn2)cc1O,50000.0,inactive
CHEMBL4113398,COc1ccc(NS(C)(=O)=O)cc1-c1ccc([C@H]2C[C@@H]2NC2CCC(N)CC2)cc1,100000.0,inactive
CHEMBL3942207,N#Cc1ccccc1S(=O)(=O)Nc1cccc(-c2ncc([C@H]3C[C@@H]3NC3CCC(N)CC3)s2)c1,100000.0,inactive
CHEMBL4107337,N#Cc1ccccc1S(=O)(=O)Nc1cccc(-c2ccc([C@H]3C[C@@H]3NC3CCC(N)CC3)cc2)c1,100000.0,inactive
CHEMBL4114223,Nc1ccc(S(=O)(=O)Nc2cccc(-c3ccc([C@H]4C[C@@H]4NC4CCC(N)CC4)cc3)c2)cn1,100000.0,inactive
CHEMBL4106580,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(NS(=O)(=O)N4CCNCC4)c3)cc2)CC1,65010.0,inactive
CHEMBL3920789,NC1CCC(N[C@H]2C[C@]2(F)c2ccccc2)CC1,15360.0,inactive
CHEMBL3951992,NC1CCC(N[C@H]2C[C@@]2(F)c2ccccc2)CC1,100000.0,inactive
CHEMBL4109558,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3cccc(N4CCNCC4)c3)cc2)CC1,17130.0,inactive
CHEMBL4111335,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3cccnc3)cc2)CC1,50000.0,inactive
CHEMBL4111253,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3ccccc3F)cc2)CC1,3240.0,intermediate
CHEMBL4106496,Cc1cccc(CNc2ccc([C@H]3C[C@@H]3NC3CCC(N)CC3)cn2)c1,3620.0,intermediate
CHEMBL4114573,N#Cc1cccc(Nc2ccc([C@H]3C[C@@H]3NC3CCC(N)CC3)cn2)c1,50000.0,inactive
CHEMBL4101723,CN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,1730.0,intermediate
CHEMBL4091504,CCN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,7130.0,intermediate
CHEMBL4063688,COc1ccccc1CN(C)CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1,6090.0,intermediate
CHEMBL4064738,CCN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC,1880.0,intermediate
CHEMBL4086224,CCN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1N(C)C,3730.0,intermediate
CHEMBL4073325,CCN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccc(N(C)C)cc1,3550.0,intermediate
CHEMBL4093991,CN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,370.0,active
CHEMBL4094880,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,270.0,active
CHEMBL4067447,COc1ccccc1CN(C)CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1,590.0,active
CHEMBL4101300,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC,880.0,active
CHEMBL4083301,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1N(C)C,2020.0,intermediate
CHEMBL4093565,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccc(N(C)C)cc1,2200.0,intermediate
CHEMBL4072860,CN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,350.0,active
CHEMBL4085819,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,330.0,active
CHEMBL4064264,COc1ccccc1CN(C)CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1,380.0,active
CHEMBL4077948,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC,460.0,active
CHEMBL4102209,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1N(C)C,900.0,active
CHEMBL4066985,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccc(N(C)C)cc1,390.0,active
CHEMBL2018439,O=c1c2ccccc2sc2cc(O)cc(O)c12,300.0,active
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,2430.0,intermediate
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,9.97,active
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,985.0,active
CHEMBL3319245,O=C(Nc1ccccc1)c1ccc2[nH]ncc2c1,117.0,active
CHEMBL3319244,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ncc2c1,0.586,active
CHEMBL3317469,O=C(Nc1ccc(F)c(Cl)c1)c1ccc2[nH]ncc2c1,0.679,active
CHEMBL3319248,O=C(Nc1ccc(F)c(F)c1)c1ccc2[nH]ncc2c1,1.59,active
CHEMBL3319256,Cn1ncc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc21,0.386,active
CHEMBL3319257,Cn1cc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2n1,1.44,active
CHEMBL4061639,Cn1ncc2cc(C(=O)Nc3ccc(F)c(Cl)c3)ccc21,0.662,active
CHEMBL4089754,Cn1cc2cc(C(=O)Nc3ccc(F)c(Cl)c3)ccc2n1,8.08,active
CHEMBL4070309,Cn1ncc2cc(C(=O)Nc3ccc(F)c(F)c3)ccc21,1.52,active
CHEMBL4097487,Cn1cc2cc(C(=O)Nc3ccc(F)c(F)c3)ccc2n1,38.4,active
CHEMBL4104691,COCCn1ncc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc21,1.08,active
CHEMBL294264,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,40000.0,inactive
CHEMBL55814,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,60000.0,inactive
CHEMBL279390,NCCNC(=O)c1ccc(Cl)cn1,120.0,active
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,4190.0,intermediate
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,82.5,active
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,1950.0,intermediate
CHEMBL4081930,CCCCC1OC(=O)c2cc(N3N=C(C)CC3=O)ccc21,8120.0,intermediate
CHEMBL4099927,CCCCCC1OC(=O)c2cc(N3N=C(C)CC3=O)ccc21,12860.0,inactive
CHEMBL4100880,CCCCCCC1OC(=O)c2cc(N3N=C(C)CC3=O)ccc21,7590.0,intermediate
CHEMBL4074119,CCCCCCCC1OC(=O)c2cc(N3N=C(C)CC3=O)ccc21,4360.0,intermediate
CHEMBL4062746,CCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,13450.0,inactive
CHEMBL4104567,CCCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,21500.0,inactive
CHEMBL4103010,CCCCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,5240.0,intermediate
CHEMBL4084286,CCCCCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,6100.0,intermediate
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,8850.0,intermediate
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,44.0,active
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,4320.0,intermediate
CHEMBL3989843,N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1,800.0,active
CHEMBL3906257,NC1CCC(N[C@@H]2C[C@H]2c2ccccc2)CC1,100000.0,inactive
CHEMBL4066708,COCc1cccc(NC(=O)c2cc3sccc3n2C)c1,56800.0,inactive
CHEMBL4086085,CC(=O)c1ccc(CN2CCC3(CCNCC3)C2)cc1,42500.0,inactive
CHEMBL4083038,Cn1c(C(=O)Nc2cccc(COc3ccc(OC4CCNCC4)cc3)c2)cc2sccc21,7160.0,intermediate
CHEMBL4090002,CN1CCC(Oc2ccc(OCc3cccc(NC(=O)c4cc5sccc5n4C)c3)cc2)CC1,7600.0,intermediate
CHEMBL4072541,COCc1cccc(NC(=O)c2cc3sccc3n2C)c1COc1ccc(OC[C@@H]2CCNC2)cc1,100000.0,inactive
CHEMBL4069817,CCn1c(C(=O)Nc2cccc(COC)c2COc2ccc(OC[C@@H]3CCNC3)cc2)cc2sccc21,100000.0,inactive
CHEMBL4090812,CCOCc1cccc(NC(=O)c2cc3sccc3n2C)c1COc1ccc(OC[C@@H]2CCNC2)cc1,100000.0,inactive
CHEMBL3781751,N[C@H]1CC[C@H](N[C@@H]2C[C@H]2c2ccccc2)CC1,100000.0,inactive
CHEMBL4100056,O=C1COC(c2ccc(NC(=O)c3cccc(Cl)c3)cc2)=NN1,284.0,active
CHEMBL4082046,O=C1COC(c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc2)=NN1,10000.0,inactive
CHEMBL4092303,O=C1COC(c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)=NN1,2891.0,intermediate
CHEMBL4071510,O=C1COC(c2ccc(NCc3cccc(Cl)c3)cc2)=NN1,2690.0,intermediate
CHEMBL4070468,O=C1COC(c2ccc(/N=N/c3cccc(Cl)c3)cc2)=NN1,287.0,active
CHEMBL4102841,O=C1COC(c2ccc(/N=C/c3cccc(Cl)c3)cc2)=NN1,257.0,active
CHEMBL4061847,O=C1COC(c2ccc(/C=C/c3cccc(Cl)c3)cc2)=NN1,173.0,active
CHEMBL4089906,O=C1COC(c2ccc(C(=O)Nc3cccc(Cl)c3)cc2)=NN1,288.0,active
CHEMBL4089466,O=C1COC(c2ccc(/C=N/c3cccc(Cl)c3)cc2)=NN1,551.0,active
CHEMBL4067767,O=C1COC(c2ccc(/C=N/Nc3cccc(Cl)c3)cc2)=NN1,554.0,active
CHEMBL4079608,N#CCCN1N=C(c2ccc(NC(=O)c3cccc(Cl)c3)cc2)OCC1=O,4228.0,intermediate
CHEMBL4097639,NC(=O)CN1N=C(c2ccc(NC(=O)c3cccc(Cl)c3)cc2)OCC1=O,3692.0,intermediate
CHEMBL4068808,CN1N=C(c2ccc(/N=C/c3cccc(Cl)c3)cc2)OCC1=O,2033.0,intermediate
CHEMBL4089905,CCN1N=C(c2ccc(/C=C/c3cccc(Cl)c3)cc2)OCC1=O,10000.0,inactive
CHEMBL4060152,O=C1COC(c2ccc(/N=N/c3ccc(Cl)cc3)cc2)=NN1,392.0,active
CHEMBL4082044,O=C1COC(c2ccc(/C=C/c3ccc(Cl)cc3)cc2)=NN1,542.0,active
CHEMBL4098543,O=C1COC(c2ccc(/N=C/c3ccc(Cl)cc3)cc2)=NN1,433.0,active
CHEMBL4071507,O=C1COC(c2ccc(/N=N/c3ccccc3)cc2)=NN1,4.0,active
CHEMBL4090821,O=C1COC(c2ccc(/N=N/c3cccc(F)c3)cc2)=NN1,12.0,active
CHEMBL4062892,Cc1cccc(/N=N/c2ccc(C3=NNC(=O)CO3)cc2)c1,25.0,active
CHEMBL4080702,O=C1COC(c2ccc(/C=C/c3ccccc3)cc2)=NN1,165.0,active
CHEMBL4104933,O=C1COC(c2ccc(/C=C/c3cccc(F)c3)cc2)=NN1,22.0,active
CHEMBL4088573,Cc1cccc(/C=C/c2ccc(C3=NNC(=O)CO3)cc2)c1,338.0,active
CHEMBL4067319,O=C1COC(c2ccc(/N=C/c3ccccc3)cc2)=NN1,10000.0,inactive
CHEMBL4091433,O=C1COC(c2ccc(/N=C/c3cccc(F)c3)cc2)=NN1,1526.0,intermediate
CHEMBL4064449,Cc1cccc(/C=N/c2ccc(C3=NNC(=O)CO3)cc2)c1,1270.0,intermediate
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,6.0,active
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,7.0,active
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,14.0,active
CHEMBL1814068,O=C(Nc1ccc(Cl)cc1)c1coc2ccccc2c1=O,8.0,active
CHEMBL1814068,O=C(Nc1ccc(Cl)cc1)c1coc2ccccc2c1=O,2.9,active
CHEMBL4077771,Cc1ccc(N/C=C2\C(=O)Oc3ccccc3C2=O)cc1,42.3,active
CHEMBL4080226,COc1cc(N2CC[C@@H](Oc3ccc(N4N=C(C(F)(F)F)[C@@H](C)[C@@H]4CC(=O)O)cc3)[C@H](C)C2)c(Cl)cn1,6000.0,intermediate
CHEMBL3235456,O=C1CCc2ccc(OCCCN3CCCCC3)cc2N1,6200.0,intermediate
CHEMBL4062293,CCN(CC)CCCOc1ccc2c(c1)NC(=O)CC2,18600.0,inactive
CHEMBL4084007,CC(C)N1CCN(CCCOc2ccc3c(c2)NC(=O)CC3)CC1,26100.0,inactive
CHEMBL4078101,O=C1CCc2ccc(OCCCN3CCN(c4ccccn4)CC3)cc2N1,18000.0,inactive
CHEMBL4096153,O=C1CCc2ccc(OCCCN3CCC(N4CCCC4)CC3)cc2N1,19200.0,inactive
CHEMBL4059592,O=C1CCc2ccc(OCCCN3CCN(Cc4ccccc4)CC3)cc2N1,21800.0,inactive
CHEMBL4087905,O=C1CCc2ccc(OCCCN3CCc4ccccc4C3)cc2N1,18800.0,inactive
CHEMBL4068237,C#CCN(CCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,7300.0,intermediate
CHEMBL4095608,O=C1CCc2ccc(OCCCCN3CCCCC3)cc2N1,6400.0,intermediate
CHEMBL4090338,CCN(CC)CCCCOc1ccc2c(c1)NC(=O)CC2,4000.0,intermediate
CHEMBL4069293,CC(C)N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,7600.0,intermediate
CHEMBL4098050,O=C1CCc2ccc(OCCCCN3CCN(c4ccccn4)CC3)cc2N1,10100.0,inactive
CHEMBL4080020,O=C1CCc2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2N1,9400.0,intermediate
CHEMBL4094660,O=C1CCc2ccc(OCCCCN3CCc4ccccc4C3)cc2N1,6900.0,intermediate
CHEMBL4074152,C#CCN(CCCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,9100.0,intermediate
CHEMBL4103245,O=C1CCc2ccc(OCCCCCN3CCCCC3)cc2N1,17000.0,inactive
CHEMBL4078982,CCN(CC)CCCCCOc1ccc2c(c1)NC(=O)CC2,8500.0,intermediate
CHEMBL4065398,CC(C)N1CCN(CCCCCOc2ccc3c(c2)NC(=O)CC3)CC1,8100.0,intermediate
CHEMBL4086828,O=C1CCc2ccc(OCCCCCN3CCN(c4ccccn4)CC3)cc2N1,20300.0,inactive
CHEMBL4074011,O=C1CCc2ccc(OCCCCCN3CCN(Cc4ccccc4)CC3)cc2N1,6500.0,intermediate
CHEMBL4094559,O=C1CCc2ccc(OCCCCCN3CCc4ccccc4C3)cc2N1,5900.0,intermediate
CHEMBL4084335,C#CCN(CCCCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,8300.0,intermediate
CHEMBL4102298,O=C1CCc2ccc(OCCCCCCN3CCCCC3)cc2N1,31700.0,inactive
CHEMBL4092092,CCN(CC)CCCCCCOc1ccc2c(c1)NC(=O)CC2,8600.0,intermediate
CHEMBL4064374,CC(C)N1CCN(CCCCCCOc2ccc3c(c2)NC(=O)CC3)CC1,24900.0,inactive
CHEMBL4072417,O=C1CCc2ccc(OCCCCCCN3CCN(c4ccccn4)CC3)cc2N1,11300.0,inactive
CHEMBL4099350,O=C1CCc2ccc(OCCCCCCN3CCC(N4CCCC4)CC3)cc2N1,18300.0,inactive
CHEMBL4063824,O=C1CCc2ccc(OCCCCCCN3CCN(Cc4ccccc4)CC3)cc2N1,4300.0,intermediate
CHEMBL4091608,O=C1CCc2ccc(OCCCCCCN3CCc4ccccc4C3)cc2N1,4400.0,intermediate
CHEMBL4101838,C#CCN(CCCCCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,3800.0,intermediate
CHEMBL4083836,CCN(CCCCCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,1700.0,intermediate
CHEMBL4094097,O=C1CCc2ccc(OCCCCCCN3CCCC3)cc2N1,3500.0,intermediate
CHEMBL4073457,O=C1CCc2ccc(OCCCCCCN3CCC(Cc4ccccc4)CC3)cc2N1,1400.0,intermediate
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,1780.0,intermediate
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,5020.0,intermediate
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,86.0,active
CHEMBL4102310,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccs3)cc2)nc2ccccc21,100000.0,inactive
CHEMBL4081605,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc([N+](=O)[O-])s3)cc2)nc2ccccc21,881.0,active
CHEMBL4059652,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc[nH]3)cc2)nc2ccccc21,1000000.0,inactive
CHEMBL4089483,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccn3C)cc2)nc2ccccc21,12162.0,inactive
CHEMBL4068302,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccnc3)cc2)nc2ccccc21,75.0,active
CHEMBL4097183,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(F)cc3)cc2)nc2ccccc21,136.0,active
CHEMBL4070319,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(Cl)cc3)cc2)nc2ccccc21,10151.0,inactive
CHEMBL4077045,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(O)cc3)cc2)nc2ccccc21,1967.0,intermediate
CHEMBL4092608,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(OC)cc3)cc2)nc2ccccc21,1945.0,intermediate
CHEMBL4063200,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccccc3OC)cc2)nc2ccccc21,1000000.0,inactive
CHEMBL4084849,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccc(OC)c3)cc2)nc2ccccc21,12615.0,inactive
CHEMBL4101285,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccc(O)c3)cc2)nc2ccccc21,1000000.0,inactive
CHEMBL4074578,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cc(O)cc(O)c3)cc2)nc2ccccc21,10333.0,inactive
CHEMBL4093551,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cc(OC)cc(OC)c3)cc2)nc2ccccc21,25235.0,inactive
CHEMBL4065952,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccc(OC)c3OC)cc2)nc2ccccc21,18489.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,40.0,active
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,66.0,active
CHEMBL4097014,Cc1ccc2oc(=O)c(C(=O)Nc3ccc(O)cc3)cc2c1,621.7,active
CHEMBL494800,Cc1ccc2oc(=O)c(C(=O)Nc3ccc(Cl)cc3)cc2c1,11.08,active
CHEMBL522532,Cc1ccc(NC(=O)c2cc3cc(C)ccc3oc2=O)cc1,13.9,active
CHEMBL4074339,Cc1ccc2oc(=O)c(C(=O)Nc3cccc(O)c3)cc2c1,45.4,active
CHEMBL494798,Cc1ccc2oc(=O)c(C(=O)Nc3cccc(Cl)c3)cc2c1,5.07,active
CHEMBL494808,Cc1cccc(NC(=O)c2cc3cc(C)ccc3oc2=O)c1,7.52,active
CHEMBL495466,Cc1ccc2oc(=O)c(C(=O)Nc3ccccc3)cc2c1,15.32,active
CHEMBL4076698,COc1ccc2oc(=O)c(C(=O)Nc3ccccc3)cc2c1,5.95,active
CHEMBL1598233,COc1ccc2oc(=O)c(C(=O)Nc3cccc(C)c3)cc2c1,47.24,active
CHEMBL4080704,COc1ccc2oc(=O)c(C(=O)Nc3cccc(Cl)c3)cc2c1,9.03,active
CHEMBL4081648,COc1ccc2oc(=O)c(C(=O)Nc3cccc(O)c3)cc2c1,228.6,active
CHEMBL4099648,COc1ccc2oc(=O)c(C(=O)Nc3ccc(C)cc3)cc2c1,19.43,active
CHEMBL4089520,COc1ccc2oc(=O)c(C(=O)Nc3ccc(Cl)cc3)cc2c1,18.9,active
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,16.73,active
